sales_id,order_id,product_id,price_per_unit,quantity_x,total_price,customer_id,payment,order_date,delivery_date,product_ID,product_type,product_name,size,colour,price,quantity_y,description,customer_name,gender,age,home_address,zip_code,city,state,country
3789,755,69,104,1,104,123,47937,2021/4/11,2021/5/6,69,Shirt,Dress,XL,violet,119,77,"A violet coloured, XL sized, Dress Shirt",Yardley Dreamer,Female,22,8083 Paterson RoadApt. 211,1149,Jordanborough,Tasmania,Australia
3790,756,859,113,1,113,318,23746,2021/3/19,2021/3/29,859,Trousers,Chinos,XL,green,100,50,"A green coloured, XL sized, Chinos Trousers",Glyn Tieman,Polygender,63,37 White Station StApt. 524,1823,Georgiatown,Western Australia,Australia
3791,756,1257,112,1,112,318,23746,2021/3/19,2021/3/29,1257,Trousers,Tracksuit Bottoms,M,violet,91,73,"A violet coloured, M sized, Tracksuit Bottoms Trousers",Glyn Tieman,Polygender,63,37 White Station StApt. 524,1823,Georgiatown,Western Australia,Australia
3792,756,470,118,1,118,318,23746,2021/3/19,2021/3/29,470,Jacket,Puffer,XS,green,110,41,"A green coloured, XS sized, Puffer Jacket",Glyn Tieman,Polygender,63,37 White Station StApt. 524,1823,Georgiatown,Western Australia,Australia
3793,757,639,93,1,93,632,45216,2021/6/3,2021/6/15,639,Jacket,Coach,XL,orange,115,46,"A orange coloured, XL sized, Coach Jacket",Darby Jeffries,Agender,55,704 Wright CourtApt. 223,3450,South Anthonyburgh,Northern Territory,Australia
3794,757,1247,112,1,112,632,45216,2021/6/3,2021/6/15,1247,Trousers,Tracksuit Bottoms,M,blue,91,61,"A blue coloured, M sized, Tracksuit Bottoms Trousers",Darby Jeffries,Agender,55,704 Wright CourtApt. 223,3450,South Anthonyburgh,Northern Territory,Australia
3795,757,263,95,1,95,632,45216,2021/6/3,2021/6/15,263,Shirt,Polo,L,green,117,68,"A green coloured, L sized, Polo Shirt",Darby Jeffries,Agender,55,704 Wright CourtApt. 223,3450,South Anthonyburgh,Northern Territory,Australia
3796,758,850,113,1,113,781,24144,2021/3/27,2021/4/21,850,Trousers,Chinos,XS,yellow,100,41,"A yellow coloured, XS sized, Chinos Trousers",Denny Parlour,Genderfluid,36,2785 Morgan BoulevardApt. 849,6220,Madisonland,Victoria,Australia
3797,758,921,96,3,288,781,24144,2021/3/27,2021/4/21,921,Trousers,Drawstring,S,yellow,104,74,"A yellow coloured, S sized, Drawstring Trousers",Denny Parlour,Genderfluid,36,2785 Morgan BoulevardApt. 849,6220,Madisonland,Victoria,Australia
3798,758,1131,102,1,102,781,24144,2021/3/27,2021/4/21,1131,Trousers,Cargo Pants,S,yellow,106,48,"A yellow coloured, S sized, Cargo Pants Trousers",Denny Parlour,Genderfluid,36,2785 Morgan BoulevardApt. 849,6220,Madisonland,Victoria,Australia
3799,758,394,119,3,357,781,24144,2021/3/27,2021/4/21,394,Shirt,Casual Slim Fit,XL,orange,113,53,"A orange coloured, XL sized, Casual Slim Fit Shirt",Denny Parlour,Genderfluid,36,2785 Morgan BoulevardApt. 849,6220,Madisonland,Victoria,Australia
3800,759,536,98,2,196,857,18160,2021/6/6,2021/7/3,536,Jacket,Leather,S,yellow,113,41,"A yellow coloured, S sized, Leather Jacket",Dianemarie Neicho,Agender,27,2245 Heathcote RidgeApt. 525,661,West Joelmouth,Western Australia,Australia
3801,759,1241,112,1,112,857,18160,2021/6/6,2021/7/3,1241,Trousers,Tracksuit Bottoms,S,green,91,72,"A green coloured, S sized, Tracksuit Bottoms Trousers",Dianemarie Neicho,Agender,27,2245 Heathcote RidgeApt. 525,661,West Joelmouth,Western Australia,Australia
3802,759,254,95,3,285,857,18160,2021/6/6,2021/7/3,254,Shirt,Polo,XL,orange,117,43,"A orange coloured, XL sized, Polo Shirt",Dianemarie Neicho,Agender,27,2245 Heathcote RidgeApt. 525,661,West Joelmouth,Western Australia,Australia
3803,759,266,95,2,190,857,18160,2021/6/6,2021/7/3,266,Shirt,Polo,S,blue,117,76,"A blue coloured, S sized, Polo Shirt",Dianemarie Neicho,Agender,27,2245 Heathcote RidgeApt. 525,661,West Joelmouth,Western Australia,Australia
3804,759,271,95,3,285,857,18160,2021/6/6,2021/7/3,271,Shirt,Polo,S,indigo,117,50,"A indigo coloured, S sized, Polo Shirt",Dianemarie Neicho,Agender,27,2245 Heathcote RidgeApt. 525,661,West Joelmouth,Western Australia,Australia
3805,760,729,119,1,119,207,14658,2021/7/9,2021/7/11,729,Jacket,Trench Coat,XL,indigo,112,64,"A indigo coloured, XL sized, Trench Coat Jacket",Brade Caught,Genderqueer,56,38 Baumbach Estate DrApt. 545,7847,Elijahburgh,Queensland,Australia
3806,760,502,102,1,102,207,14658,2021/7/9,2021/7/11,502,Jacket,Windbreaker,M,yellow,109,52,"A yellow coloured, M sized, Windbreaker Jacket",Brade Caught,Genderqueer,56,38 Baumbach Estate DrApt. 545,7847,Elijahburgh,Queensland,Australia
3807,760,661,93,2,186,207,14658,2021/7/9,2021/7/11,661,Jacket,Coach,S,violet,115,74,"A violet coloured, S sized, Coach Jacket",Brade Caught,Genderqueer,56,38 Baumbach Estate DrApt. 545,7847,Elijahburgh,Queensland,Australia
3808,760,1234,112,1,112,207,14658,2021/7/9,2021/7/11,1234,Trousers,Tracksuit Bottoms,XL,orange,91,42,"A orange coloured, XL sized, Tracksuit Bottoms Trousers",Brade Caught,Genderqueer,56,38 Baumbach Estate DrApt. 545,7847,Elijahburgh,Queensland,Australia
3809,760,311,105,2,210,207,14658,2021/7/9,2021/7/11,311,Shirt,Cuban Collar,S,violet,93,43,"A violet coloured, S sized, Cuban Collar Shirt",Brade Caught,Genderqueer,56,38 Baumbach Estate DrApt. 545,7847,Elijahburgh,Queensland,Australia
3810,760,1026,90,3,270,207,14658,2021/7/9,2021/7/11,1026,Trousers,Relaxed Leg,S,yellow,95,43,"A yellow coloured, S sized, Relaxed Leg Trousers",Brade Caught,Genderqueer,56,38 Baumbach Estate DrApt. 545,7847,Elijahburgh,Queensland,Australia
3811,760,1188,99,1,99,207,14658,2021/7/9,2021/7/11,1188,Trousers,High-Waisted,L,violet,98,68,"A violet coloured, L sized, High-Waisted Trousers",Brade Caught,Genderqueer,56,38 Baumbach Estate DrApt. 545,7847,Elijahburgh,Queensland,Australia
3812,761,1201,105,3,315,198,52629,2021/10/3,2021/10/25,1201,Trousers,Pleated,S,yellow,90,71,"A yellow coloured, S sized, Pleated Trousers",Yevette Weekes,Genderqueer,66,6369 Patrick HillApt. 508,386,Gardenchester,Victoria,Australia
3813,761,505,102,1,102,198,52629,2021/10/3,2021/10/25,505,Jacket,Windbreaker,XS,green,109,57,"A green coloured, XS sized, Windbreaker Jacket",Yevette Weekes,Genderqueer,66,6369 Patrick HillApt. 508,386,Gardenchester,Victoria,Australia
3814,762,1086,115,2,230,83,25268,2021/8/13,2021/8/20,1086,Trousers,Cropped,S,red,99,47,"A red coloured, S sized, Cropped Trousers",Kayne Fraczkiewicz,Agender,40,9662 Isaac MallSuite 490,7525,Walshland,Northern Territory,Australia
3815,762,725,119,3,357,83,25268,2021/8/13,2021/8/20,725,Jacket,Trench Coat,XS,indigo,112,56,"A indigo coloured, XS sized, Trench Coat Jacket",Kayne Fraczkiewicz,Agender,40,9662 Isaac MallSuite 490,7525,Walshland,Northern Territory,Australia
3816,762,290,105,3,315,83,25268,2021/8/13,2021/8/20,290,Shirt,Cuban Collar,XS,yellow,93,78,"A yellow coloured, XS sized, Cuban Collar Shirt",Kayne Fraczkiewicz,Agender,40,9662 Isaac MallSuite 490,7525,Walshland,Northern Territory,Australia
3817,762,845,113,2,226,83,25268,2021/8/13,2021/8/20,845,Trousers,Chinos,XS,orange,100,53,"A orange coloured, XS sized, Chinos Trousers",Kayne Fraczkiewicz,Agender,40,9662 Isaac MallSuite 490,7525,Walshland,Northern Territory,Australia
3818,762,617,112,1,112,83,25268,2021/8/13,2021/8/20,617,Jacket,Cardigan,M,blue,118,57,"A blue coloured, M sized, Cardigan Jacket",Kayne Fraczkiewicz,Agender,40,9662 Isaac MallSuite 490,7525,Walshland,Northern Territory,Australia
3819,763,773,91,3,273,974,30436,2021/3/18,2021/4/5,773,Jacket,Pullover,L,red,114,69,"A red coloured, L sized, Pullover Jacket",Tally Rubel,Agender,66,00 Willow PlazaApt. 126,392,South Xavierport,South Australia,Australia
3820,763,451,107,2,214,974,30436,2021/3/18,2021/4/5,451,Jacket,Denim,S,violet,92,73,"A violet coloured, S sized, Denim Jacket",Tally Rubel,Agender,66,00 Willow PlazaApt. 126,392,South Xavierport,South Australia,Australia
3821,763,921,96,1,96,974,30436,2021/3/18,2021/4/5,921,Trousers,Drawstring,S,yellow,104,74,"A yellow coloured, S sized, Drawstring Trousers",Tally Rubel,Agender,66,00 Willow PlazaApt. 126,392,South Xavierport,South Australia,Australia
3822,763,429,107,2,214,974,30436,2021/3/18,2021/4/5,429,Jacket,Denim,XL,orange,92,79,"A orange coloured, XL sized, Denim Jacket",Tally Rubel,Agender,66,00 Willow PlazaApt. 126,392,South Xavierport,South Australia,Australia
3823,764,442,107,2,214,955,46239,2021/9/16,2021/10/4,442,Jacket,Denim,M,blue,92,61,"A blue coloured, M sized, Denim Jacket",Dolph Arrow,Bigender,57,16 Mitchell RidgeApt. 501,5443,Lake Owenfurt,Australian Capital Territory,Australia
3824,764,722,119,3,357,955,46239,2021/9/16,2021/10/4,722,Jacket,Trench Coat,M,blue,112,46,"A blue coloured, M sized, Trench Coat Jacket",Dolph Arrow,Bigender,57,16 Mitchell RidgeApt. 501,5443,Lake Owenfurt,Australian Capital Territory,Australia
3825,764,1105,115,2,230,955,46239,2021/9/16,2021/10/4,1105,Trousers,Cropped,XS,blue,99,47,"A blue coloured, XS sized, Cropped Trousers",Dolph Arrow,Bigender,57,16 Mitchell RidgeApt. 501,5443,Lake Owenfurt,Australian Capital Territory,Australia
3826,764,206,98,3,294,955,46239,2021/9/16,2021/10/4,206,Shirt,Camp Collared,S,violet,112,80,"A violet coloured, S sized, Camp Collared Shirt",Dolph Arrow,Bigender,57,16 Mitchell RidgeApt. 501,5443,Lake Owenfurt,Australian Capital Territory,Australia
3827,764,102,118,3,354,955,46239,2021/9/16,2021/10/4,102,Shirt,Flannel,M,violet,96,71,"A violet coloured, M sized, Flannel Shirt",Dolph Arrow,Bigender,57,16 Mitchell RidgeApt. 501,5443,Lake Owenfurt,Australian Capital Territory,Australia
3828,764,483,118,2,236,955,46239,2021/9/16,2021/10/4,483,Jacket,Puffer,L,indigo,110,61,"A indigo coloured, L sized, Puffer Jacket",Dolph Arrow,Bigender,57,16 Mitchell RidgeApt. 501,5443,Lake Owenfurt,Australian Capital Territory,Australia
3829,765,706,119,1,119,660,27554,2021/1/15,2021/2/1,706,Jacket,Trench Coat,S,orange,112,41,"A orange coloured, S sized, Trench Coat Jacket",Slade Villaret,Genderfluid,47,66 Mason CrescentSuite 942,4400,Charlesshire,Australian Capital Territory,Australia
3830,765,237,106,3,318,660,27554,2021/1/15,2021/2/1,237,Shirt,Chambray,M,indigo,105,62,"A indigo coloured, M sized, Chambray Shirt",Slade Villaret,Genderfluid,47,66 Mason CrescentSuite 942,4400,Charlesshire,Australian Capital Territory,Australia
3831,765,28,96,2,192,660,27554,2021/1/15,2021/2/1,28,Shirt,Oxford Cloth,L,indigo,114,70,"A indigo coloured, L sized, Oxford Cloth Shirt",Slade Villaret,Genderfluid,47,66 Mason CrescentSuite 942,4400,Charlesshire,Australian Capital Territory,Australia
3832,765,1046,90,1,90,660,27554,2021/1/15,2021/2/1,1046,Trousers,Relaxed Leg,S,violet,95,75,"A violet coloured, S sized, Relaxed Leg Trousers",Slade Villaret,Genderfluid,47,66 Mason CrescentSuite 942,4400,Charlesshire,Australian Capital Territory,Australia
3833,766,741,109,2,218,929,13750,2021/8/6,2021/8/15,741,Jacket,Peacoat,S,orange,102,73,"A orange coloured, S sized, Peacoat Jacket",Reba Crauford,Genderfluid,68,394 Lily HillSuite 153,2353,Beahanfurt,Northern Territory,Australia
3834,766,259,95,1,95,929,13750,2021/8/6,2021/8/15,259,Shirt,Polo,XL,yellow,117,46,"A yellow coloured, XL sized, Polo Shirt",Reba Crauford,Genderfluid,68,394 Lily HillSuite 153,2353,Beahanfurt,Northern Territory,Australia
3835,766,746,109,3,327,929,13750,2021/8/6,2021/8/15,746,Jacket,Peacoat,S,yellow,102,49,"A yellow coloured, S sized, Peacoat Jacket",Reba Crauford,Genderfluid,68,394 Lily HillSuite 153,2353,Beahanfurt,Northern Territory,Australia
3836,766,161,91,3,273,929,13750,2021/8/6,2021/8/15,161,Shirt,Linen,S,blue,116,77,"A blue coloured, S sized, Linen Shirt",Reba Crauford,Genderfluid,68,394 Lily HillSuite 153,2353,Beahanfurt,Northern Territory,Australia
3837,766,766,109,2,218,929,13750,2021/8/6,2021/8/15,766,Jacket,Peacoat,S,violet,102,73,"A violet coloured, S sized, Peacoat Jacket",Reba Crauford,Genderfluid,68,394 Lily HillSuite 153,2353,Beahanfurt,Northern Territory,Australia
3838,766,558,98,1,98,929,13750,2021/8/6,2021/8/15,558,Jacket,Leather,L,violet,113,78,"A violet coloured, L sized, Leather Jacket",Reba Crauford,Genderfluid,68,394 Lily HillSuite 153,2353,Beahanfurt,Northern Territory,Australia
3839,767,694,113,2,226,169,51648,2021/4/28,2021/4/30,694,Jacket,Parka,XL,indigo,119,78,"A indigo coloured, XL sized, Parka Jacket",Wald Kaine,Female,72,5135 Leah RoadSuite 306,7210,South Georgia,Western Australia,Australia
3840,767,791,91,1,91,169,51648,2021/4/28,2021/4/30,791,Jacket,Pullover,S,blue,114,73,"A blue coloured, S sized, Pullover Jacket",Wald Kaine,Female,72,5135 Leah RoadSuite 306,7210,South Georgia,Western Australia,Australia
3841,767,335,109,3,327,169,51648,2021/4/28,2021/4/30,335,Shirt,Mandarin Collar,XS,blue,108,59,"A blue coloured, XS sized, Mandarin Collar Shirt",Wald Kaine,Female,72,5135 Leah RoadSuite 306,7210,South Georgia,Western Australia,Australia
3842,767,448,107,2,214,169,51648,2021/4/28,2021/4/30,448,Jacket,Denim,L,indigo,92,67,"A indigo coloured, L sized, Denim Jacket",Wald Kaine,Female,72,5135 Leah RoadSuite 306,7210,South Georgia,Western Australia,Australia
3843,768,1090,115,3,345,558,34334,2021/9/29,2021/10/16,1090,Trousers,Cropped,XS,orange,99,78,"A orange coloured, XS sized, Cropped Trousers",Lizette Lindro,Genderqueer,38,380 Hamish LaneApt. 098,9827,Violetfort,South Australia,Australia
3844,768,1023,90,1,90,558,34334,2021/9/29,2021/10/16,1023,Trousers,Relaxed Leg,L,orange,95,78,"A orange coloured, L sized, Relaxed Leg Trousers",Lizette Lindro,Genderqueer,38,380 Hamish LaneApt. 098,9827,Violetfort,South Australia,Australia
3845,768,128,92,1,92,558,34334,2021/9/29,2021/10/16,128,Shirt,Denim,L,blue,115,45,"A blue coloured, L sized, Denim Shirt",Lizette Lindro,Genderqueer,38,380 Hamish LaneApt. 098,9827,Violetfort,South Australia,Australia
3846,768,748,109,3,327,558,34334,2021/9/29,2021/10/16,748,Jacket,Peacoat,L,yellow,102,63,"A yellow coloured, L sized, Peacoat Jacket",Lizette Lindro,Genderqueer,38,380 Hamish LaneApt. 098,9827,Violetfort,South Australia,Australia
3847,768,291,105,3,315,558,34334,2021/9/29,2021/10/16,291,Shirt,Cuban Collar,S,yellow,93,41,"A yellow coloured, S sized, Cuban Collar Shirt",Lizette Lindro,Genderqueer,38,380 Hamish LaneApt. 098,9827,Violetfort,South Australia,Australia
3848,768,654,93,2,186,558,34334,2021/9/29,2021/10/16,654,Jacket,Coach,XL,blue,115,46,"A blue coloured, XL sized, Coach Jacket",Lizette Lindro,Genderqueer,38,380 Hamish LaneApt. 098,9827,Violetfort,South Australia,Australia
3849,769,365,94,2,188,422,32501,2021/9/10,2021/10/4,365,Shirt,Henley,XS,green,92,61,"A green coloured, XS sized, Henley Shirt",Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia
3850,770,1209,105,3,315,868,22564,2021/2/6,2021/2/28,1209,Trousers,Pleated,XL,green,90,55,"A green coloured, XL sized, Pleated Trousers",Berry Rosiello,Agender,28,682 Alyssa CrestApt. 916,8448,New Charlieville,Western Australia,Australia
3851,770,665,113,1,113,868,22564,2021/2/6,2021/2/28,665,Jacket,Parka,XS,red,119,65,"A red coloured, XS sized, Parka Jacket",Berry Rosiello,Agender,28,682 Alyssa CrestApt. 916,8448,New Charlieville,Western Australia,Australia
3852,770,869,113,2,226,868,22564,2021/2/6,2021/2/28,869,Trousers,Chinos,XL,indigo,100,78,"A indigo coloured, XL sized, Chinos Trousers",Berry Rosiello,Agender,28,682 Alyssa CrestApt. 916,8448,New Charlieville,Western Australia,Australia
3853,771,443,107,2,214,970,33204,2021/6/6,2021/6/18,443,Jacket,Denim,L,blue,92,42,"A blue coloured, L sized, Denim Jacket",Delcine Pickthorn,Genderfluid,44,967 Skye DriveApt. 746,7005,Lake Lincoln,Queensland,Australia
3854,771,762,109,1,109,970,33204,2021/6/6,2021/6/18,762,Jacket,Peacoat,M,indigo,102,52,"A indigo coloured, M sized, Peacoat Jacket",Delcine Pickthorn,Genderfluid,44,967 Skye DriveApt. 746,7005,Lake Lincoln,Queensland,Australia
3855,771,156,91,2,182,970,33204,2021/6/6,2021/6/18,156,Shirt,Linen,S,green,116,58,"A green coloured, S sized, Linen Shirt",Delcine Pickthorn,Genderfluid,44,967 Skye DriveApt. 746,7005,Lake Lincoln,Queensland,Australia
3856,772,1018,90,3,270,573,32936,2021/6/7,2021/6/27,1018,Trousers,Relaxed Leg,L,red,95,63,"A red coloured, L sized, Relaxed Leg Trousers",Atlante Dissman,Male,37,80 Charles CircuitSuite 023,7541,Abbeyshire,South Australia,Australia
3857,772,308,105,3,315,573,32936,2021/6/7,2021/6/27,308,Shirt,Cuban Collar,L,indigo,93,65,"A indigo coloured, L sized, Cuban Collar Shirt",Atlante Dissman,Male,37,80 Charles CircuitSuite 023,7541,Abbeyshire,South Australia,Australia
3858,772,606,112,2,224,573,32936,2021/6/7,2021/6/27,606,Jacket,Cardigan,S,yellow,118,79,"A yellow coloured, S sized, Cardigan Jacket",Atlante Dissman,Male,37,80 Charles CircuitSuite 023,7541,Abbeyshire,South Australia,Australia
3859,773,398,119,2,238,998,21349,2021/7/19,2021/8/7,398,Shirt,Casual Slim Fit,L,yellow,113,63,"A yellow coloured, L sized, Casual Slim Fit Shirt",Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia
3860,773,147,91,1,91,998,21349,2021/7/19,2021/8/7,147,Shirt,Linen,M,orange,116,42,"A orange coloured, M sized, Linen Shirt",Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia
3861,773,563,100,3,300,998,21349,2021/7/19,2021/8/7,563,Jacket,Bomber,L,red,90,50,"A red coloured, L sized, Bomber Jacket",Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia
3862,773,1067,93,2,186,998,21349,2021/7/19,2021/8/7,1067,Trousers,Joggers,M,green,94,54,"A green coloured, M sized, Joggers Trousers",Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia
3863,773,261,95,2,190,998,21349,2021/7/19,2021/8/7,261,Shirt,Polo,S,green,117,71,"A green coloured, S sized, Polo Shirt",Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia
3864,774,871,113,3,339,416,31076,2021/6/23,2021/7/13,871,Trousers,Chinos,S,violet,100,64,"A violet coloured, S sized, Chinos Trousers",Leonore Yakunikov,Agender,21,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia
3865,774,321,109,1,109,416,31076,2021/6/23,2021/7/13,321,Shirt,Mandarin Collar,S,orange,108,52,"A orange coloured, S sized, Mandarin Collar Shirt",Leonore Yakunikov,Agender,21,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia
3866,774,214,106,2,212,416,31076,2021/6/23,2021/7/13,214,Shirt,Chambray,XL,red,105,42,"A red coloured, XL sized, Chambray Shirt",Leonore Yakunikov,Agender,21,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia
3867,775,1214,105,2,210,348,21561,2021/6/11,2021/7/5,1214,Trousers,Pleated,XL,blue,90,55,"A blue coloured, XL sized, Pleated Trousers",Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
3868,775,619,112,3,336,348,21561,2021/6/11,2021/7/5,619,Jacket,Cardigan,XL,blue,118,57,"A blue coloured, XL sized, Cardigan Jacket",Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
3869,775,1039,90,1,90,348,21561,2021/6/11,2021/7/5,1039,Trousers,Relaxed Leg,XL,blue,95,40,"A blue coloured, XL sized, Relaxed Leg Trousers",Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
3870,775,697,113,1,113,348,21561,2021/6/11,2021/7/5,697,Jacket,Parka,M,violet,119,75,"A violet coloured, M sized, Parka Jacket",Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
3871,775,1139,102,3,306,348,21561,2021/6/11,2021/7/5,1139,Trousers,Cargo Pants,XL,green,106,65,"A green coloured, XL sized, Cargo Pants Trousers",Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
3872,776,372,94,2,188,265,44395,2021/9/2,2021/9/27,372,Shirt,Henley,M,blue,92,42,"A blue coloured, M sized, Henley Shirt",Ianthe Magowan,Male,52,35 Baumbach HillApt. 244,5072,Lake Laurenview,Tasmania,Australia
3873,776,789,91,1,91,265,44395,2021/9/2,2021/9/27,789,Jacket,Pullover,XL,green,114,65,"A green coloured, XL sized, Pullover Jacket",Ianthe Magowan,Male,52,35 Baumbach HillApt. 244,5072,Lake Laurenview,Tasmania,Australia
3874,776,419,119,2,238,265,44395,2021/9/2,2021/9/27,419,Shirt,Casual Slim Fit,XL,violet,113,57,"A violet coloured, XL sized, Casual Slim Fit Shirt",Ianthe Magowan,Male,52,35 Baumbach HillApt. 244,5072,Lake Laurenview,Tasmania,Australia
3875,776,694,113,2,226,265,44395,2021/9/2,2021/9/27,694,Jacket,Parka,XL,indigo,119,78,"A indigo coloured, XL sized, Parka Jacket",Ianthe Magowan,Male,52,35 Baumbach HillApt. 244,5072,Lake Laurenview,Tasmania,Australia
